Budget_Centre	Budget_Centre_Description	Project_Number	Project_Description	Ledger_Code	Active_Flag
422	Centre for Ecology and Biodiversity	109138	16-Hallegraeff-Sediment DinoCyst Analysis Weipa 2016	RT	Y
422	Centre for Ecology and Biodiversity	109152	16-Hurd-Acclimation of coralline algae to high CO2	RT	Y
422	Centre for Ecology and Biodiversity	109199	16-Hindell-Spatial Modelling Services towards GAB 4.2	RT	Y
422	Centre for Ecology and Biodiversity	109291	16-Virtue-Diet of killer whales in Australian waters	RT	Y
422	Centre for Ecology and Biodiversity	109318	16-Adams-Dietary carotenoid utilisation at high temperature	RT	Y
422	Centre for Ecology and Biodiversity	109376	FL16-Boyd-UTAS-Geoengineering the Southern Ocean?	RT	Y
422	Centre for Ecology and Biodiversity	109377	FL16-Boyd-ARC-Geoengineering the Southern Ocean?	RT	Y
422	Centre for Ecology and Biodiversity	109396	16-Hallegraeff-Validation of rapid test kits	RT	Y
422	Centre for Ecology and Biodiversity	109397	16-Flukes-Data Manager	RT	Y
422	Centre for Ecology and Biodiversity	109406	16-Hallegraeff-Korea-Aust Consortium to protect finfish	RT	Y
422	Centre for Ecology and Biodiversity	109426	RHD Supervisor Project Costs - P Boyd	RT	Y
422	Centre for Ecology and Biodiversity	109453	16-Hindell-Pop-level effects of plastic ingest in seabirds	RT	Y
422	Centre for Ecology and Biodiversity	109462	16-Hindell-Effects of plastic ingestion in Aust seabirds	RT	Y
422	Centre for Ecology and Biodiversity	109476	16-Lea-Integrated study of a marine biodiversity hotspot	RT	Y
422	Centre for Ecology and Biodiversity	109548	16-Mesopelagic Sth Ocean Prey and Predators (MESOPP) IMAS	RT	Y
422	Centre for Ecology and Biodiversity	109560	16-Lea-A comparative study of the Wedge-tailed shearwater	RT	Y
422	Centre for Ecology and Biodiversity	109610	16-Lucieer-Develop physical sampling capabilities for AUV	RT	N
422	Centre for Ecology and Biodiversity	109620	16-Hindell-Donations - Macquarie Island's top predator	RT	Y
422	Centre for Ecology and Biodiversity	109621	16-Barrett-Rocky Reef Health	RT	Y
422	Centre for Ecology and Biodiversity	109638	2016 GRO Conf Support - JohnsonMackinnon	OP	N
422	Centre for Ecology and Biodiversity	109654	16-Lea-Seal habitat use and salmon aquaculture interactions	RT	Y
422	Centre for Ecology and Biodiversity	109721	2017 Visiting F&S - Professor Ben Halpern	OP	Y
422	Centre for Ecology and Biodiversity	109722	2017 Visiting F&S - Dr Louise Kregting	OP	Y
422	Centre for Ecology and Biodiversity	109723	2017 Visiting F&S - Dr Peter Sedwick	OP	Y
422	Centre for Ecology and Biodiversity	109724	2017 Visiting F&S - Dr Alessandro Tagliabue	OP	Y
422	Centre for Ecology and Biodiversity	109725	2017 Visiting F&S - Professor Ben Wilson	OP	Y
422	Centre for Ecology and Biodiversity	109784	17-Williams- Advancing wave-ice models of Antarctic sea ice	RT	Y
422	Centre for Ecology and Biodiversity	109786	16-Fischer-Enduring Community Value from Mining	RT	Y
422	Centre for Ecology and Biodiversity	109789	16-Hindell-HWRE-Molecular biomarkers for seabird age	RT	Y
422	Centre for Ecology and Biodiversity	109824	16-Hallegraeff-TASSAL Algal Workshops	RT	Y
422	Centre for Ecology and Biodiversity	109860	16-Johnson-SeaMap Australia Connections	RT	Y
422	Centre for Ecology and Biodiversity	109879	17-Edgar-College of Experts 2017-2019 - Professor Graham Edg	RT	Y
422	Centre for Ecology and Biodiversity	109932	17-Hurd-Research Enhancement Program (REP) 2017	OP	Y
422	Centre for Ecology and Biodiversity	109969	DP16-Hindell-Develop solutions to marine mammal interactions	RT	Y
422	Centre for Ecology and Biodiversity	109981	RHD Supervisor Project Costs - R Eriksen	RT	Y
422	Centre for Ecology and Biodiversity	109982	16-Hindell-Evaluating the regime shifts in South Oceans eco	RT	Y
422	Centre for Ecology and Biodiversity	110055	O&C Capability Pool Funding	RT	Y
422	Centre for Ecology and Biodiversity	110072	17-Virtue-Diet and range of killer whales in E Australia	RT	Y
422	Centre for Ecology and Biodiversity	110147	2016 VC Award: Prof Philip Boyd	OP	Y
423	Centre for Fisheries and Aquaculture	038355	Aquaculture Nutrition	RT	Y
423	Centre for Fisheries and Aquaculture	057504	Consolidated Research Support - Frappell	RT	Y
423	Centre for Fisheries and Aquaculture	098278	Revenue & Gen Operating - Fisheries and Aquaculture	OP	Y
423	Centre for Fisheries and Aquaculture	098318	Accruals OP - Fisheries and Aquaculture	OP	Y
423	Centre for Fisheries and Aquaculture	100852	10- T.A.V.D:Achieving  Protection of Salmonids in Australia	RT	N
423	Centre for Fisheries and Aquaculture	101340	10-Building seafood industry representational capacity	RT	Y
423	Centre for Fisheries and Aquaculture	101910	ANNIMS SBII - Putting fisheries in the food bowl	OP	Y
423	Centre for Fisheries and Aquaculture	102111	11-Rock Lobster Health Study	RT	Y
423	Centre for Fisheries and Aquaculture	102834	12-Susceptibility and host reponse of fish with AGD in Tas	RT	Y
423	Centre for Fisheries and Aquaculture	103434	12-Understanding Behaviour in Farmed Fish Species	RT	Y
423	Centre for Fisheries and Aquaculture	103478	12-Experimental Aquaculture Facility (EAF) - IMAS FAC	RT	Y
423	Centre for Fisheries and Aquaculture	103935	RHD Supervisor Project Costs - B Green	RT	Y
423	Centre for Fisheries and Aquaculture	103936	RHD Supervisor Project Costs - C Gardner	RT	Y
423	Centre for Fisheries and Aquaculture	103937	RHD Supervisor Project Costs - C MacLeod	RT	Y
423	Centre for Fisheries and Aquaculture	103939	RHD Supervisor Project Costs - J Lyle	RT	Y
423	Centre for Fisheries and Aquaculture	103940	RHD Supervisor Project Costs - J Semmens	RT	Y
423	Centre for Fisheries and Aquaculture	103941	RHD Supervisor Project Costs - N Barrett	RT	Y
423	Centre for Fisheries and Aquaculture	103942	RHD Supervisor Project Costs - S Frusher	RT	Y
423	Centre for Fisheries and Aquaculture	103943	RHD Supervisor Project Costs - G Edgar	RT	Y
423	Centre for Fisheries and Aquaculture	103944	RHD Supervisor Project Costs - G Pecl	RT	Y
423	Centre for Fisheries and Aquaculture	103945	RHD Supervisor Project Costs - C Mundy	RT	Y
423	Centre for Fisheries and Aquaculture	103974	RHD Supervisor's Project Cost Allowance - J Ross	RT	Y
423	Centre for Fisheries and Aquaculture	104614	13-Smart phone technology for remote data collection in Torr	RT	Y
423	Centre for Fisheries and Aquaculture	104902	13-Biology & taxonomy of spongillaflies in Four Springs Lake	RT	Y
423	Centre for Fisheries and Aquaculture	105100	RHD Supervisor Project Costs - C Carter	RT	Y
423	Centre for Fisheries and Aquaculture	105202	13-Scalloped hammerhead sharks around Darwin Island	RT	Y
423	Centre for Fisheries and Aquaculture	105406	13-ARC College of Experts - Nowak	RT	Y
423	Centre for Fisheries and Aquaculture	105675	14 -In vitro amoeba testing	RT	Y
423	Centre for Fisheries and Aquaculture	105885	14-Proteomic analysis of protein growth & n-3 PUFA synthesis	RT	N
423	Centre for Fisheries and Aquaculture	106192	Fisheries and Aquaculture Program	RT	Y
423	Centre for Fisheries and Aquaculture	106322	14-Fishing for change: enhancing Australia's seafood futures	RT	Y
423	Centre for Fisheries and Aquaculture	106559	REDMAP On-going App and Website Maintenance	RT	N
423	Centre for Fisheries and Aquaculture	106871	14-Trojan Y for eradicating the Eastern mosquitofish	RT	Y
423	Centre for Fisheries and Aquaculture	106924	RHD Supervisor Project Costs - K Hartmann	RT	Y
423	Centre for Fisheries and Aquaculture	107097	15-Poleward bound: mechanisms and consequences of climate	RT	Y
423	Centre for Fisheries and Aquaculture	107134	RHD Supervisor Project Costs  - J Purser	RT	Y
423	Centre for Fisheries and Aquaculture	107135	RHD Supervisor Project Costs  - B Nowak	RT	Y
423	Centre for Fisheries and Aquaculture	107137	RHD Supervisor Project Costs  - L Adams	RT	Y
423	Centre for Fisheries and Aquaculture	107138	RHD Supervisor Project Costs  - J Haddy	RT	Y
423	Centre for Fisheries and Aquaculture	107139	RHD Supervisor Project Costs  - N Rawlinson	RT	Y
423	Centre for Fisheries and Aquaculture	107142	RHD Supervisor Project Costs  - M Leef	RT	Y
423	Centre for Fisheries and Aquaculture	107143	RHD Supervisor Project Costs  -M Adams	RT	Y
423	Centre for Fisheries and Aquaculture	107144	RHD Supervisor Project Costs  -A Bridle	RT	Y
423	Centre for Fisheries and Aquaculture	107145	RHD Supervisor Project Costs  -P Crosbie	RT	Y
423	Centre for Fisheries and Aquaculture	107211	15-Poleward bound ARC Future Fellowship - UTAS Cash	RT	Y
423	Centre for Fisheries and Aquaculture	107271	15 - Fish Health Kutubtu 2014	RT	N
423	Centre for Fisheries and Aquaculture	107532	15-The aquaculture and climate change physiology laboratory	RT	Y
423	Centre for Fisheries and Aquaculture	107722	RHD Supervisor Project Cost - J Patil	RT	Y
423	Centre for Fisheries and Aquaculture	107749	RHD Supervisor Project Costs - S Tracey	RT	Y
423	Centre for Fisheries and Aquaculture	107851	RHD Supervisor Project Costs - Q Fitzgibbon	RT	Y
423	Centre for Fisheries and Aquaculture	107870	Fisheries & Aquaculture Cash & In-kind Commitment to Researc	RT	Y
423	Centre for Fisheries and Aquaculture	107933	EAF - Facility operations and maintenance	RT	Y
423	Centre for Fisheries and Aquaculture	107997	Fish Histopathology Workshop	RT	Y
423	Centre for Fisheries and Aquaculture	108006	15-Nowak-Blood flukes in Southern Bluefin Tuna	RT	Y
423	Centre for Fisheries and Aquaculture	108012	15-Pecl-Donation-Redmap Australia Research and Development	RT	Y
423	Centre for Fisheries and Aquaculture	108031	RHD Supervisor Project Costs - R Watson	RT	Y
423	Centre for Fisheries and Aquaculture	108064	Bridle and Crosbie salaries	RT	Y
423	Centre for Fisheries and Aquaculture	108094	Centre Management - Fisheries & Aquaculture	RT	Y
423	Centre for Fisheries and Aquaculture	108189	15-Bridle-Immune gene expression in amoebic gill disease	RT	Y
423	Centre for Fisheries and Aquaculture	108237	15-Pecl-GLORIA	RT	Y
423	Centre for Fisheries and Aquaculture	108407	15-Pecl-Understanding climate driven range shifts	RT	Y
423	Centre for Fisheries and Aquaculture	108408	15-Tracey-Population connectivity of shark and ray species	RT	Y
423	Centre for Fisheries and Aquaculture	108434	RHD Supervisor Project Cost - C Crawford	RT	Y
423	Centre for Fisheries and Aquaculture	108476	RHD Supervisor Project Costs - D Milne	RT	Y
423	Centre for Fisheries and Aquaculture	108592	Salmon Effluent Study	RT	Y
423	Centre for Fisheries and Aquaculture	108593	Vietnamese WWF Shrimp Study	RT	Y
423	Centre for Fisheries and Aquaculture	108738	F&A Strategic Funding	RT	Y
423	Centre for Fisheries and Aquaculture	109005	14-Trojan Y for eradicating the Estn Mosquitofish - UTAS Cas	RT	Y
423	Centre for Fisheries and Aquaculture	109006	15-Poleward bound: - UTAS funded Boat, Vessel & Car use	RT	Y
423	Centre for Fisheries and Aquaculture	109305	2016-Artificial Reefs Stakeholder Workshop for ARC ITTC bid	OP	N
423	Centre for Fisheries and Aquaculture	109388	RHD Supervisor Project Cost - M Williams	RT	Y
423	Centre for Fisheries and Aquaculture	109400	16-Semmens-Petuna Storm Bay Shark Desk-Top Study	RT	Y
423	Centre for Fisheries and Aquaculture	109401	16-Smith-Assessment of the AWSM module	RT	Y
423	Centre for Fisheries and Aquaculture	109465	16-Hartmann- Status of key Aust fish stocks reports 2016	RT	Y
423	Centre for Fisheries and Aquaculture	109475	16-Hartmann-Vic Giant Crab and Rock Lobster Assessments	RT	Y
423	Centre for Fisheries and Aquaculture	109541	16-Purser-Effects of the Petuna salmonid farm outfall	RT	Y
423	Centre for Fisheries and Aquaculture	109629	16-Gardner-Assessment of Lakes and Coorong finfish fishery	RT	Y
423	Centre for Fisheries and Aquaculture	109653	16-Alexander-From global ideals to local realities	RT	Y
423	Centre for Fisheries and Aquaculture	109834	EAF Project Recoveries	RT	Y
423	Centre for Fisheries and Aquaculture	109929	17-Crawford-Advanced understanding of POMS	RT	Y
423	Centre for Fisheries and Aquaculture	109938	17-Nowak-Literature Review - chinook salmon	RT	Y
423	Centre for Fisheries and Aquaculture	110044	17-Macleod-Expert review of the methodology for benthic sit	RT	Y
423	Centre for Fisheries and Aquaculture	110052	F&A Capability Pool Funding	RT	Y
423	Centre for Fisheries and Aquaculture	110053	EAF IMAS Research	RT	Y
423	Centre for Fisheries and Aquaculture	110152	BUD_001 FS85 Fisheries & Aquaculture Reconciliation	RT	Y
424	Centre for Oceans and Cryosphere	080002	09 Southern Ocean Productivity	RT	N
424	Centre for Oceans and Cryosphere	098279	Revenue & Gen Operating - Oceans and Cryosphere	OP	Y
424	Centre for Oceans and Cryosphere	098292	Accruals OP - Oceans and Cryosphere	OP	Y
424	Centre for Oceans and Cryosphere	101632	11-ARC Centre of Excellence for Climate System Science	RT	Y
424	Centre for Oceans and Cryosphere	102183	11-UNSW-ARC Centre of Excellence for Climate System Science	RT	Y
424	Centre for Oceans and Cryosphere	102395	11-Decadal changes in global subsurface ocean temperature	RT	N
424	Centre for Oceans and Cryosphere	102665	12-The Role of Antarctic Sea Ice as a Natural Ocean Fertilis	RT	Y
424	Centre for Oceans and Cryosphere	102786	12-Coupled physical & biogeochemical dynamics - Aus NW Shelf	RT	Y
424	Centre for Oceans and Cryosphere	103261	12-USC Coast Research Futures Project - IMAS-MAFC	RT	Y
424	Centre for Oceans and Cryosphere	103567	12-Sthn Ocean oxygen variability since the last glacial max	RT	Y
424	Centre for Oceans and Cryosphere	103951	Salary Recoveries - CSIRO	RT	Y
424	Centre for Oceans and Cryosphere	103952	RHD Supervisor Project Costs - J Jabour	RT	Y
424	Centre for Oceans and Cryosphere	103953	RHD Supervisor Project Costs - K Michael	RT	Y
424	Centre for Oceans and Cryosphere	103955	RHD Supervisor Project Costs - N Bindoff	RT	Y
424	Centre for Oceans and Cryosphere	103957	Salary Recoveries - AAD	RT	Y
424	Centre for Oceans and Cryosphere	103960	RHD Supervisor Project Costs - H Phillips	RT	Y
424	Centre for Oceans and Cryosphere	103962	RHD Supervisor Project Costs - N Holbrook	RT	Y
424	Centre for Oceans and Cryosphere	103963	RHD Supervisor Project Costs - P Strutton	RT	Y
424	Centre for Oceans and Cryosphere	103968	RHD Supervisor Project Costs - M Haward	RT	Y
424	Centre for Oceans and Cryosphere	103973	RHD Supervisor's Project Cost Allowance - Z Chase	RT	Y
424	Centre for Oceans and Cryosphere	103975	RHD Supervisor's Project Cost Allowance - R Coleman	RT	Y
424	Centre for Oceans and Cryosphere	104217	13 - Aus dust deposition in the glacial-interglacial transit	RT	Y
424	Centre for Oceans and Cryosphere	104435	13-Observations of remarkable eastward flows in Indian Ocean	RT	Y
424	Centre for Oceans and Cryosphere	104443	13-College of Experts - Coffin	RT	N
424	Centre for Oceans and Cryosphere	105435	14-Mixing hot spots in the Southern Ocean	RT	Y
424	Centre for Oceans and Cryosphere	105464	14-Natural iron fertilisation of oceans around Australia	RT	Y
424	Centre for Oceans and Cryosphere	105472	14-Autonomous platforms and biotagging data	RT	Y
424	Centre for Oceans and Cryosphere	105709	14-Episodic mantle plumes: driving plate tectonics?	RT	Y
424	Centre for Oceans and Cryosphere	106099	Ocean heat uptake: implications for sea level&climate change	RT	Y
424	Centre for Oceans and Cryosphere	106193	Oceans and Cryosphere Program	RT	Y
424	Centre for Oceans and Cryosphere	106333	14-Episodic mantle plumes (UTAS Contribution)	RT	Y
424	Centre for Oceans and Cryosphere	106393	14-Iron fertilisation by whales and Sthn Ocean carbon cycle	RT	Y
424	Centre for Oceans and Cryosphere	106446	14-Aus Membership of International Ocean Discovery Program	RT	Y
424	Centre for Oceans and Cryosphere	106472	14-Climate change adaptation and water governance	RT	Y
424	Centre for Oceans and Cryosphere	106481	14Mixing Hotspots in the Southern Ocean (UTAS Project funds)	RT	Y
424	Centre for Oceans and Cryosphere	106503	14-Antarctic Gateway Partnership	RT	Y
424	Centre for Oceans and Cryosphere	107063	15-Turbulent mixing in the deep Southern Ocean	RT	Y
424	Centre for Oceans and Cryosphere	107210	15-Turbulent mixing in the deep Southern Ocean - UTAS Cash	RT	Y
424	Centre for Oceans and Cryosphere	107304	RHD Supervisor Project Costs - J Whittaker	RT	Y
424	Centre for Oceans and Cryosphere	107330	RHD Supervisor Project Costs - M Nikurashin	RT	Y
424	Centre for Oceans and Cryosphere	107535	15-The global consequences of subduction zone congestion	RT	Y
424	Centre for Oceans and Cryosphere	107685	Breadth Unit-Bound by Sea-Jabour	OP	N
424	Centre for Oceans and Cryosphere	107764	15-Reconstructing East Antarctica in Gondwana	RT	Y
424	Centre for Oceans and Cryosphere	107831	15-Hot iron	RT	Y
424	Centre for Oceans and Cryosphere	107868	Oceans & Cryosphere Cash & In-kind Commitment to Research	RT	Y
424	Centre for Oceans and Cryosphere	107935	15-Bowie-Hot iron: Are submarine volcanoes important-UTAS	RT	N
424	Centre for Oceans and Cryosphere	107972	RHD Supervisor Project Costs - G Williams	RT	Y
424	Centre for Oceans and Cryosphere	108016	15-Coffin-Volcanism around Heard & McDonald Islands	RT	Y
424	Centre for Oceans and Cryosphere	108029	15-Lannuzel-Impact of the predicted changes in sea ice	RT	Y
424	Centre for Oceans and Cryosphere	108097	Centre Management - Oceans & Cryosphere	RT	Y
424	Centre for Oceans and Cryosphere	108114	15-Bindoff-Earth Systems Hub	RT	Y
424	Centre for Oceans and Cryosphere	108119	RHD Supervisor Project Costs - C Domingues	RT	Y
424	Centre for Oceans and Cryosphere	108120	12 - Sthn Ocean oxygen variability - UTAS Cash	RT	Y
424	Centre for Oceans and Cryosphere	108503	16-Oliver-Identifying historical marine heatwaves	OP	N
424	Centre for Oceans and Cryosphere	108602	16-Graham-Improving the description of ice flow	OP	N
424	Centre for Oceans and Cryosphere	108670	N Holbrook ¿ UNSW Scholarship funds	RT	Y
424	Centre for Oceans and Cryosphere	108705	16-Chase-Changing ocean circulation - Antarctic ice shelf	RT	Y
424	Centre for Oceans and Cryosphere	108739	O&C Strategic Funding	RT	Y
424	Centre for Oceans and Cryosphere	108762	16-Strutton-Eddies: The key to understanding Southern Ocean	RT	Y
424	Centre for Oceans and Cryosphere	108831	16-Whittaker-Antarctic / Indian Ocean Geophysics Research	RT	Y
424	Centre for Oceans and Cryosphere	109093	14-Natural iron fertilisation of oceans around Aus - UTAS Ca	RT	Y
424	Centre for Oceans and Cryosphere	109139	16-Phipps-Insights from the past	OP	N
424	Centre for Oceans and Cryosphere	109144	16-Bindoff-NESP Earth Systems Hub: Activity Schd 1 Proj 2.4	RT	Y
424	Centre for Oceans and Cryosphere	109191	RHD Supervisor Project Costs - A Klocker	RT	Y
424	Centre for Oceans and Cryosphere	109192	DVCR funded Research Program Funds Coffin	RT	Y
424	Centre for Oceans and Cryosphere	109266	DP16-Domingues-ARC-Understanding spread in sea level rise	RT	Y
424	Centre for Oceans and Cryosphere	109271	DP16-Domingues-UTAS-Understanding spread in sea level rise	RT	Y
424	Centre for Oceans and Cryosphere	109289	16-Coleman-OASIIS	RT	Y
424	Centre for Oceans and Cryosphere	109317	LE16-Coffin-Aust Member of the Internat Ocean Discovery Prog	RT	Y
424	Centre for Oceans and Cryosphere	109389	RHD Supervisor Project Costs - D Lannuzel	RT	Y
424	Centre for Oceans and Cryosphere	109414	16-Holbrook-scale predictability of ocean temp extremes	RT	Y
424	Centre for Oceans and Cryosphere	109425	RHD Supervisor Project Costs - Ben Richardson	RT	Y
424	Centre for Oceans and Cryosphere	109552	16-Chase-Reconstruction of ocean (de)oxygenation	RT	Y
424	Centre for Oceans and Cryosphere	109716	2017 Visiting F&S - Professor Christine Dow	OP	Y
424	Centre for Oceans and Cryosphere	109717	2017 Visiting F&S - Dr Alexander Piotrowski	OP	Y
424	Centre for Oceans and Cryosphere	109720	2017 Visiting F&S - Professor Carmen Gaina	OP	Y
424	Centre for Oceans and Cryosphere	109876	17-Bindoff-College of Experts 2017-2019: Professor Nathan B	RT	Y
424	Centre for Oceans and Cryosphere	110054	E&B Capability Pool Funding	RT	Y
424	Centre for Oceans and Cryosphere	110142	2017 MAM Theme (Marine, Antarctic and Maritime)	OP	Y
424	Centre for Oceans and Cryosphere	110153	BUD_001 - Oceans & Cryosphere Reconciliation	RT	Y
424	Centre for Oceans and Cryosphere	110183	RHD Supervisor Project Costs - L Peters	RT	Y
440	Menzies Institute for Medical Research	030700	UTAS New Stars-Palmer	OP	N
440	Menzies Institute for Medical Research	030703	CSIRO-ASPREE-Nelson-Biobank	RT	Y
440	Menzies Institute for Medical Research	030719	MRI-Sanderson-09/12-Discretionary	RT	Y
440	Menzies Institute for Medical Research	030720	MRI-Sharman-09/12-Discretionary	RT	Y
440	Menzies Institute for Medical Research	031018	DHHS-Venn-Cancer Registry	RT	Y
440	Menzies Institute for Medical Research	031021	Academic Costs	RT	Y
440	Menzies Institute for Medical Research	031051	Development Costs	RT	Y
440	Menzies Institute for Medical Research	031120	Annual RIB Account - Menzies Centre	OP	Y
440	Menzies Institute for Medical Research	031165	Bequests-General	RT	Y
440	Menzies Institute for Medical Research	031167	Menzie Centre-Research Donations	RT	Y
440	Menzies Institute for Medical Research	031168	UNM-Venn-GEM	RT	Y
440	Menzies Institute for Medical Research	031169	Clinical Trials-Jones-H4Z-MC-GJAD	RT	Y
440	Menzies Institute for Medical Research	031213	TAIP-Vietnam-Measurement of Change	RT	Y
440	Menzies Institute for Medical Research	031237	DPC - Tasmanian Icon Funding	RT	Y
440	Menzies Institute for Medical Research	031239	Bequest-Ronald Buss	RT	Y
440	Menzies Institute for Medical Research	031241	Bequest-Ethel Young	RT	Y
440	Menzies Institute for Medical Research	031242	Bequest-Patricia Crabtree	RT	Y
440	Menzies Institute for Medical Research	031248	UI-Nelson-Ongoing Consultancies	RT	Y
440	Menzies Institute for Medical Research	031252	RHHRF-Roddam-Fellowship-Cystic Fibrosis	RT	N
440	Menzies Institute for Medical Research	031316	Bequest - Elsie P H Trevor	RT	Y
440	Menzies Institute for Medical Research	031358	Oncharged costs	RT	Y
440	Menzies Institute for Medical Research	031359	General Overhead Costs	RT	Y
440	Menzies Institute for Medical Research	031387	Winzenberg, Tania - Research Income	RT	Y
440	Menzies Institute for Medical Research	031392	Venn, Alison - Consultancy	RT	Y
440	Menzies Institute for Medical Research	031401	Blizzard, Leigh-Conultancy	RT	Y
440	Menzies Institute for Medical Research	031408	Menzies General Trust - Contingency	RT	Y
440	Menzies Institute for Medical Research	031419	GPTT-Nelson-PORRIGE-Reg. Retn GP train	RT	Y
440	Menzies Institute for Medical Research	031420	Ashby, Michael- Consultancy	RT	Y
440	Menzies Institute for Medical Research	031421	Van Der Mei, Ingrid - Consultancy	RT	Y
440	Menzies Institute for Medical Research	031432	Honours Scholarships	RT	Y
440	Menzies Institute for Medical Research	031458	Rattigan, Steve-Consultancy	RT	Y
440	Menzies Institute for Medical Research	031472	Woods, Greg-Consultancy	RT	Y
440	Menzies Institute for Medical Research	031473	Zochling, Jane-Consultancy	RT	Y
440	Menzies Institute for Medical Research	031480	IT Database Development	RT	Y
440	Menzies Institute for Medical Research	031481	Research Donations - Prof Ray Lowenthal	RT	Y
440	Menzies Institute for Medical Research	031482	Academic Staff and Student Development Allowance	RT	Y
440	Menzies Institute for Medical Research	031488	Bequest - NM Plunkett - Melanoma	RT	Y
440	Menzies Institute for Medical Research	031489	Bequest - NM Plunkett - Motor Neurone	RT	Y
440	Menzies Institute for Medical Research	031491	Bequest - Henry Baldwin	RT	Y
440	Menzies Institute for Medical Research	031494	Bequest-LJT Reynolds	RT	Y
440	Menzies Institute for Medical Research	031497	Gall, Seana-Consultancy	RT	Y
440	Menzies Institute for Medical Research	091900	Revenue & Gen Operating - Menzies Institute for Medical Res	OP	Y
440	Menzies Institute for Medical Research	091901	Budget RT Revenue & Expenditure - unknown General Operating	RT	Y
440	Menzies Institute for Medical Research	091902	Budget RT Revenue & Expenditure - unknown ARC Grants	RT	Y
440	Menzies Institute for Medical Research	091903	Budget RT Revenue & Expenditure - unknown NHMRC Grants	RT	Y
440	Menzies Institute for Medical Research	091904	Budget RT Revenue & Expenditure - unknown Other Research	RT	Y
440	Menzies Institute for Medical Research	092092	MRI - RMDB Revenue Budget- ARC	RT	Y
440	Menzies Institute for Medical Research	092093	MRI - RMDB Revenue Budget- NHMRC	RT	Y
440	Menzies Institute for Medical Research	092094	MRI - RMDB Revenue Budget- Other Rsch	RT	Y
440	Menzies Institute for Medical Research	092095	Budget RT Revenue & Expenditure - unknown Non Research	RT	Y
440	Menzies Institute for Medical Research	093249	Assets - BC 440 - Menzies Institute for Medical Research	OP	Y
440	Menzies Institute for Medical Research	096500	BUD_001 - Menzies Research Institute Reconciliation	OP	Y
440	Menzies Institute for Medical Research	096504	BUD_001 FS89 - Menzies Research Institute Reconciliation	RT	Y
440	Menzies Institute for Medical Research	098050	Accruals OP - Menzies Research Institute	OP	Y
440	Menzies Institute for Medical Research	098155	Accruals RT - Menzies Research Institute	RT	Y
440	Menzies Institute for Medical Research	098229	Accruals 85 - Menzies Research Institute	RT	Y
440	Menzies Institute for Medical Research	100326	Student Committee Funds	RT	Y
440	Menzies Institute for Medical Research	100369	Bequest - Cecily Jennett McKinley	RT	Y
440	Menzies Institute for Medical Research	100734	Histology laboratory	RT	Y
440	Menzies Institute for Medical Research	100769	Moonah Navy Club Honours Scholarship	RT	Y
440	Menzies Institute for Medical Research	100830	Consultancy Account, Andrew Palmer	RT	Y
440	Menzies Institute for Medical Research	101339	10-Risk factor analysis to translation: MS &vit D deficiency	RT	Y
440	Menzies Institute for Medical Research	101499	Business card unallocated transactions	RT	Y
440	Menzies Institute for Medical Research	101568	Art of Christmas	RT	Y
440	Menzies Institute for Medical Research	101569	Board Expenses	RT	Y
440	Menzies Institute for Medical Research	101571	Menzies Operating Support	RT	Y
440	Menzies Institute for Medical Research	101737	11-Matthew Jose  - research funding  - Conjoint arrangement	RT	Y
440	Menzies Institute for Medical Research	101746	Menzies Foundation	RT	Y
440	Menzies Institute for Medical Research	102024	Heinrich Korner Consultancy	RT	Y
440	Menzies Institute for Medical Research	102350	G19977_NHMRC 1000967_Golledge (Nelson)_National CRE	RT	Y
440	Menzies Institute for Medical Research	102409	Bequest - Judith Margaret Levett	RT	Y
440	Menzies Institute for Medical Research	102415	MSP Microscopes	RT	Y
440	Menzies Institute for Medical Research	102469	Flow Cytometry Analysis	RT	Y
440	Menzies Institute for Medical Research	102470	Clinic - Bone Density Scanning	RT	Y
440	Menzies Institute for Medical Research	102471	ARA - Joanne Dickinson	RT	Y
440	Menzies Institute for Medical Research	102474	Asset Replacement - Menzies Reserve	RT	Y
440	Menzies Institute for Medical Research	102475	Neonatal Research	RT	Y
440	Menzies Institute for Medical Research	102489	J19335_NHMRC_1023222_Practitioner Fellowship (Level 2)	RT	Y
440	Menzies Institute for Medical Research	102623	12 -  Translational Research in Osteoarthritis: From Epidem	RT	Y
440	Menzies Institute for Medical Research	102643	Select Foundation Fellowship - Dickson	RT	Y
440	Menzies Institute for Medical Research	102994	Costan Magnussen Consultancy	RT	Y
440	Menzies Institute for Medical Research	103078	Bequest - Jean King - Cardiovascular	RT	Y
440	Menzies Institute for Medical Research	103079	Bequest - Jean King - Diabetes	RT	Y
440	Menzies Institute for Medical Research	103109	Blizzard MND Association Newsletter	RT	Y
440	Menzies Institute for Medical Research	103285	 Anhui Medical University	RT	Y
440	Menzies Institute for Medical Research	103306	 Directors Strategic Fund	RT	Y
440	Menzies Institute for Medical Research	103348	 Bequest - Robert B Harper - Cancer General	RT	Y
440	Menzies Institute for Medical Research	103349	 Bequest - Robert B Harper - Cardiovascular	RT	Y
440	Menzies Institute for Medical Research	103400	Select Foundation Fellowship - Kazuaki Negishi	RT	Y
440	Menzies Institute for Medical Research	103446	D19780_MCMRF_Dickson_Neurodegenerative diseases	RT	Y
440	Menzies Institute for Medical Research	103503	3142_Holloway_Donation via UTF_Gene expression in cancer	RT	Y
